produto,classificao_produto,id_produto,nom_municipio,cod_ibge,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
LEITE DE VACA            ,IN NATURA           ,6542,BUÍQUE-PE                                         ,2602803,PE        ,NORDESTE       ,2025,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,"2,23"
LEITE DE VACA            ,IN NATURA           ,6542,GARANHUNS-PE                                      ,2606002,PE        ,NORDESTE       ,2025,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,"2,43"
LEITE DE VACA            ,IN NATURA           ,6542,IATI-PE                                           ,2606507,PE        ,NORDESTE       ,2025,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,"2,14"
LEITE DE VACA            ,IN NATURA           ,6542,PEDRA-PE                                          ,2610806,PE        ,NORDESTE       ,2025,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,"2,23"
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,RECIFE-PE                                         ,2611606,PE        ,NORDESTE       ,2025,4,VAREJO                                                      ,"5,86"
LEITE DE VACA            ,LONGA VIDA INTEGRAL ,4998,RECIFE-PE                                         ,2611606,PE        ,NORDESTE       ,2025,4,ATACADO                                                     ,"5,42"
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,RECIFE-PE                                         ,2611606,PE        ,NORDESTE       ,2025,4,ATACADO                                                     ,"34,97"
LEITE DE VACA            ,EM PÓ INTEGRAL      ,4990,RECIFE-PE                                         ,2611606,PE        ,NORDESTE       ,2025,4,VAREJO                                                      ,"37,75"
LEITE DE VACA            ,IN NATURA           ,6542,SÃO BENTO DO UNA-PE                               ,2613008,PE        ,NORDESTE       ,2025,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,"2,23"
LEITE DE VACA            ,IN NATURA           ,6542,PARNAÍBA-PI                                       ,2207702,PI        ,NORDESTE       ,2025,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,"2,31"
